user_id;status_id;created_at;screen_name;text;source;display_text_width;reply_to_status_id;reply_to_user_id;reply_to_screen_name;is_quote;is_retweet;favorite_count;retweet_count;quote_count;reply_count;hashtags;symbols;urls_url;urls_t.co;urls_expanded_url;media_url;media_t.co;media_expanded_url;media_type;ext_media_url;ext_media_t.co;ext_media_expanded_url;ext_media_type;mentions_user_id;mentions_screen_name;lang;quoted_status_id;quoted_text;quoted_created_at;quoted_source;quoted_favorite_count;quoted_retweet_count;quoted_user_id;quoted_screen_name;quoted_name;quoted_followers_count;quoted_friends_count;quoted_statuses_count;quoted_location;quoted_description;quoted_verified;retweet_status_id;retweet_text;retweet_created_at;retweet_source;retweet_favorite_count;retweet_retweet_count;retweet_user_id;retweet_screen_name;retweet_name;retweet_followers_count;retweet_friends_count;retweet_statuses_count;retweet_location;retweet_description;retweet_verified;place_url;place_name;place_full_name;place_type;country;country_code;geo_coords;coords_coords;bbox_coords;status_url;name;location;description;url;protected;followers_count;friends_count;listed_count;statuses_count;favourites_count;account_created_at;verified;profile_url;profile_expanded_url;account_lang;profile_banner_url;profile_background_url;profile_image_url
2654746046;1,59504E+18;2022-11-22T20:12:16Z;MIF09;@ovo_id Terima kasih @ovo_id ☺️;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Semoga mimin @GrabID udah jauh lebih baik lagi;" moodnya. ✨️💜""";Twitter for Android;84;1,59504E+18;7,759E+17;ovo_id;FALSE;FALSE;1;0;;;;;;;;;;;;;;;;775899503027220480 775899503027220480 2322081114;ovo_id ovo_id GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/MIF09/status/1595042479094386688;Ki  ⁵¹ - ⚽️;DKI Jakarta, Indonesia;Never lost hope, because it is the key to achieve all your dreams. ✨️;;;;;;;;;;;;;;;;;;
.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"📩 mimif5if@gmail.com""";;FALSE;154;258;0;51904;30847;2014-07-17T19:56:26Z;FALSE;;;;https://pbs.twimg.com/profile_banners/2654746046/1664240170;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1603667295577874433/-i3iH1rl_normal.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2654746046;1,59754E+18;2022-11-29T17:39:28Z;MIF09;@GrabID #Percaya Mimpimu Admin Grab mirip sama Stephanie Poetri 🥰;Twitter for Android;57;1,59753E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;Percaya;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/MIF09/status/1597540743458889728;Ki  ⁵¹ - ⚽️;DKI Jakarta, Indonesia;Never lost hope, because it is the key to achieve all your dreams. ✨️;;;;;;;;;;;;;;;
.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"📩 mimif5if@gmail.com""";;FALSE;154;258;0;51904;30847;2014-07-17T19:56:26Z;FALSE;;;;https://pbs.twimg.com/profile_banners/2654746046/1664240170;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1603667295577874433/-i3iH1rl_normal.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78355284;1,59756E+18;2022-11-29T18:50:26Z;siKirun;@GrabID #Percaya  Mimpimu Admin Grab mirip sama Ayase, membernya Yoasobi dong. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Pas buat nonton bareng @astridtanaya nih di #HITCJakarta""";Twitter Web App;128;1,59753E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;Percaya HITCJakarta;;;;;;;;;;;;;2322081114 86523100;GrabID astridtanaya;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/siKirun/status/1597558602805694464;Yanuar;6221;Tokoh fiksional;https://t.co/BKZr0EtMR0;FALSE;821;819;7;93617;966;2009-09-29T16:37:28Z;FALSE;https://t.co/BKZr0EtMR0;http://instagram.com/sikirun_;;https://pbs.twimg.com/profile_banners/78355284/1563925185;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1381267403493941251/2GMEsm9f_normal.jpg;;;;
9,01775E+17;1,59753E+18;2022-11-29T17:02:05Z;STANJUNGYU;@GrabID #Percaya Mimpimu Admin Grab mirip sama rich brian karna brian kalo ke indo naiknya grab mint pesen makanan pake grabfood nganter paket pake grabsend terus subscribe biar hemat mint;Twitter for Android;180;1,59753E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;Percaya;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/STANJUNGYU/status/1597531335970590720;Cel💞;;세븐틴 #준 #민규🐱🐶트와이스 #미나🐧 || akun jualan poundcake @mogumigu_ || testi jajanan #JAJANWITHCEL;https://t.co/cokkx2o4cn;FALSE;1613;1152;17;57064;42578;2017-08-27T11:56:04Z;FALSE;https://t.co/cokkx2o4cn;http://celdisney.carrd.co;;https://pbs.twimg.com/profile_banners/901775317144035329/1612951883;;http://pbs.twimg.com/profile_images/1569971884980338688/0ttQ6bTl_normal.jpg
9,01775E+17;1,59753E+18;2022-11-29T17:14:21Z;STANJUNGYU;@GrabID #percaya mimpimu admin grab mirip chungha soalnya cantik suaranya bagus pernah jadi member ioi terus jago ngedance;Twitter for Android;114;1,59753E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;percaya;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/STANJUNGYU/status/1597534423540715520;Cel💞;;세븐틴 #준 #민규🐱🐶트와이스 #미나🐧 || akun jualan poundcake @mogumigu_ || testi jajanan #JAJANWITHCEL;https://t.co/cokkx2o4cn;FALSE;1613;1152;17;57064;42578;2017-08-27T11:56:04Z;FALSE;https://t.co/cokkx2o4cn;http://celdisney.carrd.co;;https://pbs.twimg.com/profile_banners/901775317144035329/1612951883;;http://pbs.twimg.com/profile_images/1569971884980338688/0ttQ6bTl_normal.jpg
9,01775E+17;1,59753E+18;2022-11-29T16:59:33Z;STANJUNGYU;@GrabID #Percaya Mimpimu Admin Grab mirip sama niki mint cantiknya natural banget khas indo suaranya bagus juga bikin bangga indonesia;Twitter for Android;126;1,59753E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;Percaya;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/STANJUNGYU/status/1597530694896361472;Cel💞;;세븐틴 #준 #민규🐱🐶트와이스 #미나🐧 || akun jualan poundcake @mogumigu_ || testi jajanan #JAJANWITHCEL;https://t.co/cokkx2o4cn;FALSE;1613;1152;17;57064;42578;2017-08-27T11:56:04Z;FALSE;https://t.co/cokkx2o4cn;http://celdisney.carrd.co;;https://pbs.twimg.com/profile_banners/901775317144035329/1612951883;;http://pbs.twimg.com/profile_images/1569971884980338688/0ttQ6bTl_normal.jpg
9,01775E+17;1,59754E+18;2022-11-29T17:23:11Z;STANJUNGYU;@GrabID #Percaya Mimpimu Admin Grab mirip sama rich brian karna brian kalo ke indo naiknya grab mint pesen makanan pake grabfood nganter paket pake grabsend terus subscribe biar hemat mint (4);Twitter for Android;184;1,59753E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;Percaya;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/STANJUNGYU/status/1597536645330636800;Cel💞;;세븐틴 #준 #민규🐱🐶트와이스 #미나🐧 || akun jualan poundcake @mogumigu_ || testi jajanan #JAJANWITHCEL;https://t.co/cokkx2o4cn;FALSE;1613;1152;17;57064;42578;2017-08-27T11:56:04Z;FALSE;https://t.co/cokkx2o4cn;http://celdisney.carrd.co;;https://pbs.twimg.com/profile_banners/901775317144035329/1612951883;;http://pbs.twimg.com/profile_images/1569971884980338688/0ttQ6bTl_normal.jpg
1288676359;1,59756E+18;2022-11-29T18:58:16Z;Alfi_Maulanaa;@GrabID #percaya  Mimpimu admin Grab mirip Rich Brian asliiiiiiii! Help banget bagi-bagi tiket;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TAHTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"#HITCJAKARTA  aku mauu""";Twitter Web App;121;1,59753E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;percaya HITCJAKARTA;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/Alfi_Maulanaa/status/1597560574971629568;muhammad alfi;South Tangerang;Special itu Martabak, & .......  | IMAGINE | Wish me luck🙃;;FALSE;2260;273;3;17990;423;2013-03-22T13:15:20Z;FALSE;;;;https://pbs.twimg.com/profile_banners/1288676359/1527673502;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1566089248779878400/RuYcVMLN_normal.jpg;;;;
1,3224E+18;1,59756E+18;2022-11-29T18:36:17Z;dyy_ahh;@GrabID #Percaya Mimpimu Admin Grab cantiknya mirip sama Stephanie Poetri, gantengnya kaya Jackson Wang, cocok kan min?😍;Twitter Web App;112;1,59753E+18;2322081114;GrabID;FALSE;FALSE;0;0;;;Percaya;;;;;;;;;;;;;2322081114;GrabID;in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA NA;NA NA;NA NA NA NA NA NA NA NA;https://twitter.com/dyy_ahh/status/1597555041610919936;dyy;;;;FALSE;13;14;0;446;1736;2020-10-31T04:41:57Z;FALSE;;;;;;http://pbs.twimg.com/profile_images/1559058031190900736/8tWMZpRW_normal.jpg
